ProductName,Brand,Price,DiscountPrice,Quantity,Category,SubCategory,DiscountPercentage
4759,339,415.0,279.0,400.0,2,122,32.7711
4759,339,600.0,409.21,2.0,2,122,31.7983
4759,339,235.0,169.0,200.0,2,122,28.0851
4759,339,75.0,67.5,50.0,2,122,10.0
1475,274,44.81,27.0,500.0,7,280,39.7456
1475,274,89.61,53.5,1.0,7,280,40.2968
1475,274,22.4,13.5,250.0,7,280,39.7321
5821,720,62.0,62.0,80.0,2,290,0.0
5820,720,300.0,276.0,360.0,2,290,8.0
5820,720,615.0,424.0,650.0,2,290,31.0569
5821,720,135.0,132.0,180.0,2,290,2.22222
5821,720,890.0,763.5,1.0,2,290,14.2135
4228,58,400.0,300.0,250.0,8,116,25.0
1917,58,250.0,125.0,500.0,8,254,50.0
1648,206,345.0,279.0,340.0,2,290,19.1304
1648,206,740.0,524.0,650.0,2,290,29.1892
1648,206,180.0,180.0,180.0,2,290,0.0
1648,206,72.0,72.0,80.0,2,290,0.0
3995,206,930.0,930.0,1.0,2,290,0.0
2770,402,359.0,169.0,1.0,9,308,52.9248
4595,572,320.0,290.0,16.0,0,95,9.375
4593,572,1199.0,908.0,54.0,0,95,24.2702
4594,572,2398.0,1567.0,108.0,0,95,34.6539
4595,572,799.0,639.0,38.0,0,95,20.025
4595,572,3449.0,2276.5,162.0,0,95,33.9954
5098,5,26.0,18.0,1.0,6,284,30.7692
3446,150,150.0,114.0,250.0,2,219,24.0
3618,150,450.0,335.16,3.0,2,219,25.52
3618,150,300.0,221.16,2.0,2,219,26.28
3619,150,285.0,200.0,500.0,2,219,29.8246
5928,54,300.0,199.0,1.0,6,331,33.6667
5928,54,150.0,102.0,500.0,6,331,32.0
2518,745,230.0,163.0,500.0,3,155,29.1304
2518,745,75.0,67.5,200.0,3,155,10.0
2186,745,37.0,35.15,100.0,3,155,5.0
4115,55,175.0,132.0,2.0,6,243,24.5714
4115,55,419.0,309.0,5.0,6,243,26.253
4115,55,775.0,599.0,10.0,6,243,22.7097
4115,55,88.0,72.0,1.0,6,243,18.1818
4114,55,838.0,618.0,2.0,6,243,26.253
240,229,90.0,49.0,2.0,9,32,45.5556
240,229,180.0,95.06,2.0,9,32,47.1889
5959,41,239.0,129.0,850.0,9,73,46.0251
3428,728,540.0,393.0,2.0,4,94,27.2222
3423,728,830.0,810.0,4.0,4,94,2.40964
3428,728,270.0,240.0,1.0,4,94,11.1111
3423,728,1325.0,1120.0,6.0,4,94,15.4717
38,55,120.0,99.0,250.0,10,172,17.5
38,55,900.0,558.0,2.0,10,172,38.0
38,55,440.0,365.0,2.0,10,172,17.0455
38,55,450.0,299.0,1.0,10,172,33.5556
38,55,220.0,195.0,500.0,10,172,11.3636
3425,34,285.0,285.0,1.0,4,94,0.0
1779,34,515.0,350.2,2.0,4,94,32.0
3423,34,150.0,150.0,500.0,4,94,0.0
3429,34,1225.0,1084.12,4.0,4,94,11.5004
4130,55,80.0,65.0,1.0,6,242,18.75
4130,55,41.0,34.0,500.0,6,242,17.0732
4129,55,160.0,130.0,2.0,6,241,18.75
4184,55,349.0,249.0,5.0,6,242,28.6533
2541,55,38.0,29.0,200.0,6,320,23.6842
2539,55,90.0,69.0,500.0,6,320,23.3333
2543,55,180.0,135.0,1.0,6,320,25.0
4106,55,141.0,110.0,1.0,6,236,21.9858
4106,55,72.0,57.0,500.0,6,236,20.8333
4106,55,279.0,205.0,2.0,6,236,26.5233
4806,55,60.0,45.0,100.0,6,275,25.0
4806,55,120.0,88.0,200.0,6,275,26.6667
2864,55,600.0,420.0,1.0,6,275,30.0
4806,55,300.0,210.0,500.0,6,275,30.0
6320,274,68.97,45.0,1.0,7,240,34.7542
1112,52,299.0,199.0,200.0,9,261,33.4448
5399,274,38.96,29.0,1.0,7,149,25.5647
5399,274,19.48,14.5,500.0,7,149,25.5647
5399,274,9.74,7.5,250.0,7,149,22.9979
896,51,499.0,349.0,650.0,9,73,30.0601
896,51,649.0,449.0,950.0,9,73,30.8166
433,328,75.0,75.0,72.0,2,290,0.0
439,328,180.0,162.0,180.0,2,290,10.0
439,328,345.0,310.5,340.0,2,290,10.0
439,328,740.0,399.5,650.0,2,290,46.0135
2953,55,72.0,44.0,450.0,6,301,38.8889
2953,55,112.0,80.0,900.0,6,301,28.5714
245,743,49.0,36.0,150.0,10,227,26.5306
3810,743,294.0,199.02,6.0,10,227,32.3061
3810,743,147.0,105.0,3.0,10,227,28.5714
3482,536,225.0,151.0,150.0,2,212,32.8889
2296,536,450.0,264.25,2.0,2,212,41.2778
3482,536,675.0,339.75,3.0,2,212,49.6667
2296,536,900.0,437.9,4.0,2,212,51.3444
6034,188,130.0,76.5,950.0,10,317,41.1538
6034,188,95.0,95.0,500.0,10,317,0.0
1158,150,143.0,112.5,120.0,2,322,21.3287
1160,150,286.0,213.75,2.0,2,322,25.2622
1159,150,276.0,189.5,240.0,2,322,31.3406
4718,274,91.94,70.79,1.0,7,245,23.0041
2952,55,50.0,34.0,500.0,6,301,32.0
2952,55,100.0,66.0,1.0,6,301,34.0
5760,51,109.0,79.0,2.0,9,329,27.5229
5997,55,250.0,145.0,500.0,6,331,42.0
5997,55,50.0,30.0,100.0,6,331,40.0
258,231,300.0,212.0,1.0,1,91,29.3333
605,340,235.0,171.0,400.0,0,19,27.234
605,340,83.0,78.85,100.0,0,19,5.0
1225,274,248.0,138.0,500.0,5,131,44.3548
1226,274,138.0,99.0,250.0,5,131,28.2609
1541,328,740.0,399.5,650.0,2,290,46.0135
1541,328,75.0,75.0,72.0,2,290,0.0
1541,328,345.0,310.5,340.0,2,290,10.0
1541,328,180.0,162.0,180.0,2,290,10.0
1541,328,890.0,712.0,1.0,2,290,20.0
4111,55,91.0,72.0,500.0,6,236,20.8791
4110,55,355.0,265.0,2.0,6,236,25.3521
4112,55,179.0,135.0,1.0,6,236,24.581
587,340,270.0,197.0,200.0,0,13,27.037
587,340,80.0,80.0,50.0,0,13,0.0
587,340,150.0,127.0,100.0,0,13,15.3333
5385,328,345.0,299.0,340.0,2,290,13.3333
5385,328,930.0,604.5,1.0,2,290,35.0
5384,328,740.0,399.5,650.0,2,290,46.0135
5384,328,75.0,72.0,72.0,2,290,4.0
5385,328,180.0,147.0,180.0,2,290,18.3333
4272,55,70.0,49.0,1.0,6,40,30.0
4272,55,350.0,240.0,5.0,6,40,31.4286
2586,122,194.0,119.0,1.0,9,330,38.6598
2586,122,1164.0,714.0,6.0,9,330,38.6598
2586,122,388.0,178.0,2.0,9,330,54.1237
2586,122,582.0,267.0,3.0,9,330,54.1237
272,536,559.0,335.4,600.0,2,37,40.0
271,536,425.0,297.5,400.0,2,37,30.0
270,536,275.0,220.0,200.0,2,37,20.0
269,536,850.0,565.25,2.0,2,37,33.5
851,536,1275.0,847.88,3.0,2,37,33.4996
3869,571,125.0,99.0,250.0,2,163,20.8
2676,571,199.0,139.0,750.0,2,163,30.1508
363,54,200.0,125.0,100.0,6,246,37.5
363,54,400.0,248.0,200.0,6,246,38.0
363,54,1000.0,615.0,500.0,6,246,38.5
613,572,80.0,80.0,2.0,0,95,0.0
252,572,1049.0,663.0,86.0,0,95,36.797
1802,572,399.0,361.0,32.0,0,95,9.52381
253,572,2799.0,2799.0,224.0,0,95,0.0
1802,572,1199.0,744.5,86.0,0,95,37.9066
1802,572,799.0,561.0,56.0,0,95,29.7872
879,571,458.0,286.4,2.0,2,294,37.4672
5232,571,539.0,323.0,750.0,2,294,40.0742
5231,571,229.0,179.0,250.0,2,294,21.8341
5231,571,687.0,473.85,3.0,2,294,31.0262
6403,340,200.0,150.0,72.0,0,20,25.0
3691,274,778.0,478.5,500.0,5,132,38.4961
3692,274,1458.0,797.0,1.0,5,132,45.3361
3690,274,416.0,299.0,250.0,5,132,28.125
5049,535,3499.0,1129.0,7.0,9,79,67.7336
2161,274,90.0,63.0,6.0,5,271,30.0
3903,54,55.0,43.0,1.0,6,277,21.8182
3903,54,275.0,205.0,5.0,6,277,25.4545
2297,537,398.0,218.9,2.0,2,212,45.0
3471,536,99.0,94.05,25.0,2,212,5.0
4988,537,199.0,159.2,50.0,2,212,20.0
2031,145,546.0,399.48,3.0,2,322,26.8352
2030,144,101.0,82.0,150.0,2,322,18.8119
2030,144,404.0,303.0,150.0,2,322,25.0
2030,144,182.0,141.0,150.0,2,322,22.5275
1675,719,170.0,127.5,300.0,10,82,25.0
1674,719,510.0,378.68,3.0,10,82,25.749
4032,285,299.0,179.0,500.0,9,147,40.1338
1053,55,200.0,132.0,50.0,6,331,34.0
1053,55,100.0,54.0,20.0,6,331,46.0
1053,55,500.0,260.0,100.0,6,331,48.0
4099,55,938.0,698.0,2.0,6,243,25.5864
4152,55,95.0,74.0,1.0,6,243,22.1053
4152,55,469.0,349.0,5.0,6,243,25.5864
4153,55,899.0,669.0,10.0,6,243,25.584
4153,55,190.0,145.0,2.0,6,243,23.6842
5759,51,158.0,94.08,2.0,9,329,40.4557
5759,51,79.0,49.0,1.0,9,329,37.9747
4716,46,630.0,315.01,3.0,2,212,49.9984
4715,46,210.0,147.0,150.0,2,212,30.0
3023,739,395.0,260.0,340.0,2,290,34.1772
3023,739,229.0,172.0,190.0,2,290,24.8908
4325,536,225.0,153.0,150.0,2,332,32.0
4325,536,450.0,265.21,2.0,2,332,41.0644
4324,536,675.0,306.02,3.0,2,332,54.6637
5814,142,230.0,212.0,340.0,2,290,7.82609
5814,142,699.0,491.0,1.0,2,290,29.7568
5814,142,52.0,52.0,80.0,2,290,0.0
5814,142,525.0,345.5,650.0,2,290,34.1905
5814,142,115.0,112.0,175.0,2,290,2.6087
5814,142,230.0,218.5,340.0,2,290,5.0
2923,206,740.0,524.0,650.0,2,290,29.1892
2923,206,999.0,607.5,1.0,2,290,39.1892
2923,206,345.0,279.0,340.0,2,290,19.1304
2923,206,68.0,68.0,80.0,2,290,0.0
2923,206,170.0,170.0,180.0,2,290,0.0
1186,222,109.0,69.0,1.0,9,65,36.6972
2176,55,30.0,20.0,50.0,6,331,33.3333
2176,55,60.0,40.0,100.0,6,331,33.3333
3817,743,147.0,108.0,3.0,10,227,26.5306
5942,743,12.0,12.0,50.0,10,227,0.0
5942,743,49.0,37.0,150.0,10,227,24.4898
3817,743,294.0,198.0,6.0,10,227,32.6531
217,579,225.0,162.0,400.0,2,159,28.0
711,274,35.4,27.26,250.0,7,245,22.9944
711,274,141.59,109.02,1.0,7,245,23.003
711,274,70.79,53.5,500.0,7,245,24.4244
6302,55,200.0,172.0,100.0,6,246,14.0
6302,55,400.0,340.0,200.0,6,246,15.0
6301,55,1000.0,699.0,500.0,6,246,30.1
5690,51,239.0,149.0,350.0,9,299,37.6569
5691,51,329.0,199.0,750.0,9,299,39.5137
5689,51,499.0,299.0,1.0,9,299,40.0802
106,109,149.0,101.0,200.0,10,64,32.2148
108,109,298.0,189.88,2.0,10,64,36.2819
107,109,447.0,266.64,3.0,10,64,40.349
796,274,29.85,18.0,250.0,7,245,39.6985
796,274,119.41,71.5,1.0,7,245,40.1223
1377,611,228.0,129.0,970.0,9,73,43.4211
1372,611,189.0,129.0,970.0,9,73,31.746
1375,611,250.0,129.0,1.0,9,73,48.4
1373,611,80.0,49.0,110.0,9,73,38.75
1373,611,160.0,58.0,2.0,9,73,63.75
1410,274,51.46,31.0,1.0,7,240,39.759
4418,274,62.34,39.0,1.0,7,7,37.4398
4109,55,66.0,51.0,500.0,6,242,22.7273
4108,55,259.0,185.0,2.0,6,242,28.5714
4109,55,130.0,93.0,1.0,6,242,28.4615
4108,55,599.0,399.0,5.0,6,242,33.389
6090,608,90.0,86.4,100.0,2,37,4.0
6090,608,330.0,214.5,275.0,2,37,35.0
3575,608,549.0,356.85,600.0,2,37,35.0
2310,536,450.0,261.74,2.0,2,332,41.8356
2310,536,225.0,151.0,150.0,2,332,32.8889
2309,536,675.0,302.02,3.0,2,332,55.2563
5651,51,539.0,299.0,1.0,9,308,44.5269
4280,464,299.0,218.0,7.0,0,95,27.0903
6182,640,145.0,108.0,50.0,2,332,25.5172
6184,640,290.0,187.21,2.0,2,332,35.4448
2395,339,350.0,255.5,72.0,0,20,27.0
6181,640,145.0,108.0,50.0,2,332,25.5172
6183,640,290.0,187.21,2.0,2,332,35.4448
80,456,27.0,20.25,60.0,10,44,25.0
80,456,65.0,65.0,80.0,10,44,0.0
4810,55,40.0,26.0,200.0,6,325,35.0
4810,55,90.0,61.0,500.0,6,325,32.2222
4810,55,180.0,119.0,1.0,6,325,33.8889
4798,723,90.0,39.0,1.0,6,278,56.6667
4798,723,45.0,21.0,500.0,6,278,53.3333
1241,274,332.0,239.0,500.0,5,131,28.012
1214,274,182.0,131.0,250.0,5,131,28.022
1213,274,610.0,439.0,1.0,5,131,28.0328
3686,54,30.0,19.0,100.0,6,331,36.6667
3686,54,60.0,37.0,200.0,6,331,38.3333
1747,230,225.0,135.0,150.0,2,332,40.0
1747,230,450.0,202.5,2.0,2,332,55.0
1453,632,320.0,320.0,4.0,3,324,0.0
1453,632,220.0,128.0,1.0,3,324,41.8182
1453,632,80.0,80.0,250.0,3,324,0.0
1449,632,240.0,240.0,3.0,3,324,0.0
1449,632,400.0,400.0,5.0,3,324,0.0
1453,632,160.0,128.0,2.0,3,324,20.0
1449,632,660.0,384.0,3.0,3,324,41.8182
1453,632,440.0,212.0,2.0,3,324,51.8182
4985,274,346.0,249.0,500.0,5,134,28.0347
4984,274,583.0,419.0,1.0,5,134,28.1304
4983,274,193.0,139.0,250.0,5,134,27.9793
2049,188,1750.0,770.0,1.0,8,272,56.0
2049,188,2400.0,1200.0,2.0,8,272,50.0
2049,188,5600.0,2968.0,5.0,8,272,47.0
1209,274,193.0,139.0,1.0,5,131,27.9793
1236,274,109.0,79.0,500.0,5,131,27.5229
1376,611,360.0,179.0,1.0,9,73,50.2778
1374,611,133.0,79.0,260.0,9,73,40.6015
5873,608,100.0,85.0,50.0,2,122,15.0
5873,608,309.0,216.3,100.0,2,122,30.0
6219,150,64.0,61.0,100.0,2,322,4.6875
6219,150,114.0,99.0,200.0,2,322,13.1579
6041,150,228.0,188.1,2.0,2,322,17.5
6041,150,456.0,336.6,4.0,2,322,26.1842
438,339,540.0,343.0,700.0,2,290,36.4815
436,339,255.0,191.0,400.0,2,290,25.098
436,339,145.0,113.0,200.0,2,290,22.069
4989,536,199.0,159.2,50.0,2,332,20.0
1754,536,398.0,293.92,2.0,2,332,26.1508
1748,536,99.0,94.05,25.0,2,332,5.0
5893,550,990.0,450.8,10.0,2,123,54.4646
5893,550,495.0,225.4,5.0,2,123,54.4646
2092,550,99.0,49.0,13.0,2,123,50.5051
1678,719,120.0,80.58,3.0,1,128,32.85
1679,719,40.0,34.0,180.0,1,128,15.0
4508,54,80.0,49.0,1.0,6,263,38.75
4508,54,40.0,30.0,500.0,6,263,25.0
3005,55,40.0,20.0,50.0,6,331,50.0
3005,55,80.0,40.0,100.0,6,331,50.0
1296,121,120.0,80.64,3.0,1,128,32.8
1295,121,40.0,28.0,200.0,1,128,30.0
1295,121,240.0,168.0,6.0,1,128,30.0
3966,766,25.0,25.0,70.0,10,180,0.0
3966,766,100.0,66.67,280.0,10,180,33.33
2311,537,675.0,300.01,3.0,2,212,55.5541
2312,537,225.0,150.0,150.0,2,212,33.3333
2311,537,450.0,260.01,2.0,2,212,42.22
3325,607,149.0,99.0,810.0,9,73,33.557
5432,723,55.0,45.0,1.0,6,277,18.1818
5432,723,550.0,422.0,10.0,6,277,23.2727
5432,723,275.0,216.0,5.0,6,277,21.4545
5432,723,1375.0,1010.0,25.0,6,277,26.5455
894,51,719.0,449.0,1.0,9,73,37.5522
1808,274,302.6,233.0,1.0,7,178,23.0007
1808,274,75.65,58.25,250.0,7,178,23.0007
1808,274,30.26,20.0,100.0,7,197,33.9061
6379,446,290.0,217.5,40.0,2,122,25.0
6379,446,415.0,311.0,60.0,2,122,25.0602
6379,446,99.0,74.25,18.0,2,122,25.0
793,611,228.0,99.0,4.0,9,73,56.5789
4141,55,260.0,199.0,1.0,6,241,23.4615
4141,55,31.0,24.0,100.0,6,241,22.5806
4141,55,61.0,45.0,200.0,6,241,26.2295
4141,55,139.0,105.0,500.0,6,241,24.4604
4140,55,278.0,210.0,2.0,6,241,24.4604
4681,576,305.0,229.0,340.0,2,290,24.918
209,576,145.0,130.5,180.0,2,290,10.0
4684,576,645.0,364.5,650.0,2,290,43.4884
4685,576,820.0,516.0,1.0,2,290,37.0732
209,576,65.0,65.0,75.0,2,290,0.0
6063,443,79.0,71.0,75.0,2,290,10.1266
6061,443,369.0,329.0,396.0,2,290,10.8401
6063,443,189.0,179.0,192.0,2,290,5.29101
6062,443,949.0,664.0,1.0,2,290,30.0316
6064,443,699.0,699.0,704.0,2,290,0.0
191,537,199.0,129.35,250.0,2,27,35.0
192,537,499.0,299.4,500.0,2,27,40.0
1746,230,225.0,133.0,150.0,2,332,40.8889
1746,230,450.0,190.0,2.0,2,332,57.7778
5101,274,45.45,24.5,200.0,7,88,46.0946
660,180,190.0,152.0,1.0,6,26,20.0
660,180,945.0,670.0,5.0,6,26,29.1005
1234,274,263.0,189.0,500.0,5,131,28.1369
1235,274,151.0,109.0,250.0,5,131,27.8146
1233,274,458.0,329.0,1.0,5,131,28.1659
1510,34,670.0,670.0,2.0,4,94,0.0
1510,34,168.0,168.0,500.0,4,94,0.0
1511,34,1320.0,632.0,4.0,4,94,52.1212
1510,34,360.0,360.0,1.0,4,94,0.0
4737,665,475.0,332.5,1.0,10,172,30.0
2777,665,250.0,220.0,600.0,10,172,12.0
4737,665,120.0,102.0,250.0,10,172,15.0
4737,665,199.0,159.2,500.0,10,172,20.0
2611,303,75.0,71.25,120.0,2,156,5.0
37,303,120.0,108.0,200.0,2,158,10.0
3833,303,35.0,33.25,75.0,2,156,5.0
37,303,250.0,170.5,500.0,2,158,31.8
2677,571,199.0,129.0,750.0,2,163,35.1759
2675,571,125.0,99.0,250.0,2,163,20.8
5442,697,290.0,215.34,2.0,1,128,25.7448
3855,697,105.0,74.25,3.0,1,91,29.2857
3855,697,35.0,27.5,200.0,1,91,21.4286
3855,697,210.0,148.5,6.0,1,91,29.2857
3855,697,140.0,107.8,4.0,1,128,23.0
5442,697,145.0,111.0,1.0,1,91,23.4483
5442,697,435.0,316.35,3.0,1,128,27.2759
4857,262,259.0,186.0,1.0,6,303,28.1853
4857,262,1205.0,886.0,5.0,6,303,26.473
4162,6,21.0,14.7,200.0,1,86,30.0
4596,572,799.0,567.0,46.0,0,95,29.0363
4600,572,320.0,299.0,21.0,0,95,6.5625
4596,572,1199.0,792.5,70.0,0,95,33.9033
4596,572,2399.0,1415.5,140.0,0,95,40.9963
1229,274,277.0,199.0,500.0,5,131,28.1588
1228,274,153.0,110.0,250.0,5,131,28.1046
1230,274,513.0,369.0,1.0,5,131,28.0702
3319,82,10.0,10.0,33.0,10,227,0.0
3317,82,60.0,45.9,3.0,10,227,23.5
739,82,120.0,89.76,6.0,10,61,25.2
3320,82,20.0,17.0,66.0,10,227,15.0
3318,82,50.0,40.0,130.0,10,61,20.0
3761,743,80.0,58.67,2.0,8,225,26.6625
3761,743,40.0,32.0,60.0,8,225,20.0
6192,54,100.0,74.0,500.0,6,325,26.0
6192,54,200.0,145.0,1.0,6,325,27.5
6192,54,400.0,286.0,2.0,6,325,28.5
4232,811,149.0,70.5,450.0,8,224,52.6846
5995,55,25.0,18.0,50.0,6,331,28.0
810,55,50.0,36.0,100.0,6,331,28.0
5995,55,100.0,72.0,200.0,6,331,28.0
2654,206,90.0,85.0,75.0,2,290,5.55556
2922,206,210.0,138.5,175.0,2,290,34.0476
2922,206,368.0,266.0,335.0,2,290,27.7174
4800,306,19.0,17.0,30.0,8,166,10.5263
4800,306,95.0,61.92,5.0,8,166,34.8211
338,274,44.16,19.5,250.0,7,197,55.8424
338,274,88.31,39.0,500.0,7,197,55.8374
338,274,176.62,78.0,1.0,7,197,55.8374
1298,338,220.0,161.0,623.0,10,171,26.8182
1298,338,95.0,95.0,200.0,10,171,0.0
1921,326,310.0,182.38,2.0,8,254,41.1677
18,326,155.0,99.0,500.0,8,254,36.129
5830,276,89.0,49.0,250.0,3,324,44.9438
648,274,500.0,359.0,500.0,5,134,28.2
647,274,277.0,199.0,250.0,5,134,28.1588
649,274,836.0,601.0,1.0,5,134,28.11
1350,600,180.0,90.0,3.0,10,61,50.0
1351,600,60.0,60.0,60.0,10,61,0.0
3529,536,99.0,80.0,50.0,2,122,19.1919
3527,536,555.0,263.62,3.0,2,122,52.5009
3531,536,370.0,175.75,2.0,2,122,52.5
3529,536,185.0,92.5,100.0,2,122,50.0
2548,274,183.12,119.5,200.0,7,88,34.7422
4202,55,339.0,249.0,1.0,6,241,26.5487
4202,55,180.0,126.0,500.0,6,241,30.0
510,779,180.0,120.6,450.0,10,75,33.0
454,276,150.0,69.0,250.0,3,324,54.0
1264,274,193.0,139.0,250.0,5,131,27.9793
1262,274,374.0,269.0,500.0,5,131,28.0749
1263,274,624.0,449.0,1.0,5,131,28.0449
5793,326,209.0,119.0,330.0,8,185,43.0622
5189,340,180.0,129.0,200.0,0,17,28.3333
2999,227,145.0,99.0,250.0,3,196,31.7241
2999,227,285.0,189.0,500.0,3,196,33.6842
2999,227,1140.0,618.0,2.0,3,196,45.7895
2999,227,570.0,319.0,1.0,3,196,44.0351
6054,551,299.0,239.2,12.0,2,122,20.0
6057,551,399.0,319.0,20.0,2,122,20.0501
6056,551,899.0,602.0,50.0,2,122,33.0367
5383,328,225.0,180.0,180.0,2,290,20.0
5383,328,999.0,732.0,1.0,2,290,26.7267
5383,328,425.0,382.5,340.0,2,290,10.0
5382,328,875.0,700.0,650.0,2,290,20.0
586,274,67.53,46.0,250.0,7,88,31.8821
6424,349,2398.0,1472.19,2.0,0,95,38.6076
6418,349,1199.0,791.5,56.0,0,95,33.9867
2621,739,190.0,190.0,185.0,2,290,0.0
2621,739,350.0,291.0,340.0,2,290,16.8571
2621,739,950.0,712.5,1.0,2,290,25.0
4197,1,435.0,309.0,3.0,6,244,28.9655
4139,1,75.0,75.0,500.0,6,244,0.0
4198,1,145.0,103.0,1.0,6,244,28.9655
5443,697,435.0,316.35,3.0,1,128,27.2759
6209,697,35.0,29.0,200.0,1,91,17.1429
5443,697,145.0,111.0,1.0,1,91,23.4483
6209,697,105.0,78.3,3.0,1,91,25.4286
6209,697,210.0,156.6,6.0,1,91,25.4286
5443,697,290.0,215.34,2.0,1,128,25.7448
6209,697,140.0,116.0,4.0,1,128,17.1429
5089,446,360.0,270.0,50.0,2,122,25.0
5089,446,485.0,363.0,100.0,2,122,25.1546
5089,446,720.0,503.98,2.0,2,122,30.0028
5089,446,970.0,677.58,2.0,2,122,30.1464
81,456,25.0,18.75,60.0,10,44,25.0
4604,325,365.0,273.75,200.0,8,102,25.0
4961,436,199.0,129.0,75.0,8,203,35.1759
4759,339,170.0,140.0,150.0,2,122,17.6471
4759,339,510.0,370.61,3.0,2,122,27.3314
1944,607,229.0,109.0,1.0,9,65,52.4017
1054,55,250.0,180.0,100.0,6,331,28.0
1054,55,125.0,94.0,50.0,6,331,24.8
1054,55,50.0,38.0,20.0,6,331,24.0
5233,571,687.0,484.44,3.0,2,294,29.4847
5239,571,458.0,292.8,2.0,2,294,36.0699
5233,571,539.0,350.0,750.0,2,294,35.0649
5233,571,229.0,183.0,250.0,2,294,20.0873
5080,446,315.0,227.0,50.0,2,122,27.9365
5080,446,930.0,603.22,2.0,2,122,35.1376
5081,446,465.0,348.0,100.0,2,122,25.1613
792,55,880.0,637.0,5.0,6,26,27.6136
792,55,195.0,134.0,1.0,6,26,31.2821
791,55,390.0,264.0,2.0,6,26,32.3077
970,723,65.0,49.0,500.0,6,320,24.6154
970,723,130.0,95.0,1.0,6,320,26.9231
3628,392,345.0,297.0,500.0,10,220,13.913
3628,392,690.0,494.0,2.0,10,220,28.4058
4234,811,199.0,149.25,800.0,8,282,25.0
4738,537,199.0,129.35,250.0,2,27,35.0
4738,537,499.0,299.4,500.0,2,27,40.0
2723,792,255.0,244.8,200.0,2,37,4.0
2724,792,112.0,107.0,100.0,2,37,4.46429
2724,792,435.0,261.0,400.0,2,37,40.0
2724,792,55.0,41.25,50.0,2,37,25.0
2305,205,102.0,102.0,500.0,4,315,0.0
2307,205,215.0,155.0,1.0,4,315,27.907
6208,719,105.0,74.81,3.0,1,128,28.7524
6205,719,35.0,26.25,180.0,1,128,25.0
4610,325,245.0,196.0,200.0,8,102,20.0
4610,325,490.0,367.5,2.0,8,102,25.0
3950,535,1599.0,599.0,2.0,9,79,62.5391
5147,656,245.0,188.5,40.0,2,285,23.0612
5147,656,490.0,360.79,2.0,2,285,26.3694
6189,55,90.0,71.0,500.0,6,325,21.1111
6189,55,40.0,30.0,200.0,6,325,25.0
1672,26,160.0,80.0,125.0,10,64,50.0
2289,536,225.0,191.25,250.0,2,294,15.0
866,536,125.0,106.25,125.0,2,294,15.0
2290,536,675.0,567.44,3.0,2,294,15.9348
2290,536,450.0,378.68,2.0,2,294,15.8489
864,536,499.0,368.0,500.0,2,294,26.2525
4133,55,190.0,110.0,2.0,6,239,42.1053
4132,55,198.0,114.0,2.0,6,239,42.4242
4133,55,99.0,57.0,1.0,6,239,42.4242
4133,55,50.0,31.0,500.0,6,239,38.0
167,420,449.0,314.3,50.0,2,122,30.0
168,420,99.0,74.25,15.0,2,122,25.0
4733,339,175.0,117.5,750.0,2,163,32.8571
4733,339,95.0,86.45,250.0,2,163,9.0
2254,141,75.0,72.0,50.0,2,122,4.0
2254,141,140.0,123.2,100.0,2,122,12.0
2252,141,270.0,243.0,240.0,2,122,10.0
2253,141,390.0,300.0,2.0,2,122,23.0769
2252,141,280.0,246.4,2.0,2,122,12.0
2252,141,585.0,350.01,3.0,2,122,40.1692
2254,141,195.0,150.0,150.0,2,122,23.0769
997,274,63.55,40.0,1.0,7,245,37.0574
1421,505,265.0,177.0,1.0,6,77,33.2075
1053,54,80.0,42.0,20.0,6,331,47.5
1053,54,200.0,102.0,50.0,6,331,49.0
1053,54,400.0,200.0,100.0,6,331,50.0
5369,326,179.0,129.0,350.0,8,234,27.933
379,478,75.0,72.75,80.0,2,290,3.0
379,478,699.0,459.0,650.0,2,290,34.3348
379,478,890.0,623.0,1.0,2,290,30.0
384,478,170.0,164.0,180.0,2,290,3.52941
1891,55,80.0,40.0,100.0,6,246,50.0
1891,55,160.0,75.0,200.0,6,246,53.125
6128,309,155.0,135.0,200.0,1,56,12.9032
1183,301,430.0,239.5,476.0,1,56,44.3023
329,708,950.0,529.0,2.0,9,270,44.3158
2317,54,40.0,27.0,200.0,6,325,32.5
2317,54,80.0,64.0,500.0,6,325,20.0
2317,54,160.0,125.0,1.0,6,325,21.875
5485,51,550.0,299.0,1.0,4,216,45.6364
1537,684,100.0,65.0,100.0,2,157,35.0
1208,274,151.0,93.5,500.0,5,131,38.0795
1207,274,235.0,169.0,1.0,5,131,28.0851
5803,536,199.0,139.5,4.0,2,201,29.8995
1194,536,199.0,149.25,4.0,2,201,25.0
6321,536,199.0,149.25,4.0,2,201,25.0
1194,536,398.0,298.5,2.0,2,201,25.0
4315,536,199.0,149.25,4.0,2,201,25.0
3207,536,199.0,139.5,4.0,2,201,29.8995
1335,811,200.0,120.0,150.0,8,174,40.0
328,708,1300.0,799.0,5.0,9,270,38.5385
2540,54,170.0,125.0,1.0,6,320,26.4706
2540,54,85.0,64.0,500.0,6,320,24.7059
6192,723,190.0,143.0,1.0,6,325,24.7368
6192,723,380.0,282.0,2.0,6,325,25.7895
6192,723,95.0,73.0,500.0,6,325,23.1579
4559,82,20.0,17.0,52.0,10,61,15.0
4558,82,60.0,43.35,3.0,10,61,27.75
4717,274,41.56,16.0,1.0,7,149,61.5014
